starttime	seconds	ctime	dtime	ttime	wait
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	1	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	1	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	7	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	1	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	1	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	1	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	1	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	1	7	8	7
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	1	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
Mon Jan 06 14:05:45 2014	1388988345	0	8	8	8
